,sex,xDAI_blockchain_address,trt_label,area_name,gender,biz_type,days_enrolled_0,days_active_0,bal_0,bal_1,bal_2,bal_3,bal_4,bal_5,svol_in_0,svol_in_1,svol_in_2,svol_in_3,svol_in_4,svol_in_5,svol_out_0,svol_out_1,svol_out_2,svol_out_3,svol_out_4,svol_out_5,stxns_in_0,stxns_in_1,stxns_in_2,stxns_in_3,stxns_in_4,stxns_in_5,stxns_out_0,stxns_out_1,stxns_out_2,stxns_out_3,stxns_out_4,stxns_out_5,sunique_in_0,sunique_in_1,sunique_in_2,sunique_in_3,sunique_in_4,sunique_in_5,sunique_out_0,sunique_out_1,sunique_out_2,sunique_out_3,sunique_out_4,sunique_out_5,otxns_in_0,otxns_in_1,otxns_in_2,otxns_in_3,otxns_in_4,otxns_in_5,otxns_out_0,otxns_out_1,otxns_out_2,otxns_out_3,otxns_out_4,otxns_out_5,ovol_in_0,ovol_in_1,ovol_in_2,ovol_in_3,ovol_in_4,ovol_in_5,ovol_out_0,ovol_out_1,ovol_out_2,ovol_out_3,ovol_out_4,ovol_out_5,females_sold_to_0,females_sold_to_1,females_sold_to_2,females_sold_to_3,females_sold_to_4,females_sold_to_5,females_bought_from_0,females_bought_from_1,females_bought_from_2,females_bought_from_3,females_bought_from_4,females_bought_from_5,males_sold_to_0,males_sold_to_1,males_sold_to_2,males_sold_to_3,males_sold_to_4,males_sold_to_5,males_bought_from_0,males_bought_from_1,males_bought_from_2,males_bought_from_3,males_bought_from_4,males_bought_from_5,fem_support_0,fem_support_1,fem_support_2,fem_support_3,fem_support_4,fem_support_5,food_water_vol_0,food_water_vol_1,food_water_vol_2,food_water_vol_3,food_water_vol_4,food_water_vol_5,labour_vol_0,labour_vol_1,labour_vol_2,labour_vol_3,labour_vol_4,labour_vol_5,health_vol_0,health_vol_1,health_vol_2,health_vol_3,health_vol_4,health_vol_5,savings_vol_0,savings_vol_1,savings_vol_2,savings_vol_3,savings_vol_4,savings_vol_5,shop_vol_0,shop_vol_1,shop_vol_2,shop_vol_3,shop_vol_4,shop_vol_5,education_vol_0,education_vol_1,education_vol_2,education_vol_3,education_vol_4,education_vol_5,food_water_n_0,food_water_n_1,food_water_n_2,food_water_n_3,food_water_n_4,food_water_n_5,labour_n_0,labour_n_1,labour_n_2,labour_n_3,labour_n_4,labour_n_5,health_n_0,health_n_1,health_n_2,health_n_3,health_n_4,health_n_5,savings_n_0,savings_n_1,savings_n_2,savings_n_3,savings_n_4,savings_n_5,shop_n_0,shop_n_1,shop_n_2,shop_n_3,shop_n_4,shop_n_5,education_n_0,education_n_1,education_n_2,education_n_3,education_n_4,education_n_5,transport_n_0,transport_n_1,transport_n_2,transport_n_3,transport_n_4,transport_n_5,energy_n_0,energy_n_1,energy_n_2,energy_n_3,energy_n_4,energy_n_5,environment_n_0,environment_n_1,environment_n_2,environment_n_3,environment_n_4,environment_n_5,other_n_0,other_n_1,other_n_2,other_n_3,other_n_4,other_n_5
20719,0,0xd6286d7770685490a4447E3804adD4554E990138,0,Nairobi,male,Shop,159,264,1133.8228710462288,1136.2559610705596,1136.2559610705596,1136.2559610705596,1137.472506082725,1137.472506082725,1092.9440389294402,1092.9440389294402,1092.9440389294402,1092.9440389294402,1092.9440389294402,1092.9440389294402,1132.6763990267639,1132.6763990267639,1132.6763990267639,1132.6763990267639,1132.6763990267639,1132.6763990267639,26,26,26,26,26,26,41,41,41,41,41,41,24,24,24,24,24,24,16,16,16,16,16,16,11,12,12,12,13,13,1,1,1,1,1,2,40.87883211678832,43.31192214111922,43.31192214111922,43.31192214111922,44.528467153284666,44.528467153284666,1.143552311435523,1.143552311435523,1.143552311435523,1.143552311435523,1.143552311435523,1.2165450121654502,14,14,14,14,14,14,11,11,11,11,11,11,27,27,27,27,27,27,15,15,15,15,15,15,257.4209245742092,257.4209245742092,257.4209245742092,257.4209245742092,257.4209245742092,257.4209245742092,498.56447688564475,498.56447688564475,498.56447688564475,498.56447688564475,498.56447688564475,498.56447688564475,154.25790754257906,154.25790754257906,154.25790754257906,154.25790754257906,154.25790754257906,154.25790754257906,77.12895377128953,77.12895377128953,77.12895377128953,77.12895377128953,77.12895377128953,77.12895377128953,0.0,0.0,0.0,0.0,0.0,0.0,241.31386861313868,241.31386861313868,241.31386861313868,241.31386861313868,241.31386861313868,241.31386861313868,0.0,0.0,0.0,0.0,0.0,0.0,13,13,13,13,13,13,6,6,6,6,6,6,3,3,3,3,3,3,0,0,0,0,0,0,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
20720,1,0x5EbA68D13AB83b58eFc88aB7B897F6A53FD3bD9D,0,Nairobi,female,Health,159,298,2219.9406326034064,2222.373722627737,2222.373722627737,2226.0233576642336,2228.4564476885644,2229.4296836982967,2124.087591240876,2124.087591240876,2124.087591240876,2127.737226277372,2127.737226277372,2127.737226277372,2219.2700729927005,2219.2700729927005,2219.2700729927005,2226.009732360097,2227.2262773722628,2228.442822384428,70,70,70,71,71,71,79,79,79,81,82,83,51,51,51,51,51,51,56,56,56,58,59,59,19,20,20,20,22,24,0,0,0,0,0,1,95.8530413625304,98.28613138686131,98.28613138686131,98.28613138686131,100.71922141119222,101.69245742092458,0.0,0.0,0.0,0.0,0.0,0.024330900243309,21,21,21,21,21,21,32,32,32,32,32,32,56,56,56,58,59,60,36,36,36,37,37,37,1048.905109489051,1048.905109489051,1048.905109489051,1048.905109489051,1048.905109489051,1048.905109489051,728.3941605839416,728.3941605839416,728.3941605839416,728.3941605839416,728.3941605839416,728.3941605839416,286.0827250608272,286.0827250608272,286.0827250608272,286.0827250608272,286.0827250608272,286.0827250608272,9.659367396593673,9.659367396593673,9.659367396593673,9.659367396593673,9.659367396593673,9.659367396593673,0.559610705596107,0.559610705596107,0.559610705596107,4.866180048661801,4.866180048661801,6.082725060827251,694.1849148418491,694.1849148418491,694.1849148418491,696.6180048661801,697.8345498783455,697.8345498783455,0.0,0.0,0.0,0.0,0.0,0.0,25,25,25,25,25,25,9,9,9,9,9,9,3,3,3,3,3,3,1,1,1,2,2,3,23,23,23,24,25,25,0,0,0,0,0,0,2,2,2,2,2,2,4,4,4,4,4,4,3,3,3,3,3,3,0,0,0,0,0,0
20731,0,0x0B999A7D624A1F1c7556d2c8CCD3d7028044bA31,0,Nairobi,male,Shop,158,263,733.4321167883212,735.8652068126521,735.8652068126521,735.8652068126521,737.0817518248175,737.0817518248175,659.6350364963504,659.6350364963504,659.6350364963504,659.6350364963504,659.6350364963504,659.6350364963504,719.1240875912408,719.1240875912408,719.1240875912408,719.1240875912408,719.1240875912408,719.1240875912408,69,69,69,69,69,69,71,71,71,71,71,71,43,43,43,43,43,43,45,45,45,45,45,45,22,23,23,23,24,24,3,3,3,3,3,4,73.7970802919708,76.2301703163017,76.2301703163017,76.2301703163017,77.44671532846715,77.44671532846715,14.306569343065693,14.306569343065693,14.306569343065693,14.306569343065693,14.306569343065693,14.37956204379562,22,22,22,22,22,22,2,2,2,2,2,2,45,45,45,45,45,45,67,67,67,67,67,67,10.94890510948905,10.94890510948905,10.94890510948905,10.94890510948905,10.94890510948905,10.94890510948905,244.81751824817516,244.81751824817516,244.81751824817516,244.81751824817516,244.81751824817516,244.81751824817516,8.51581508515815,8.51581508515815,8.51581508515815,8.51581508515815,8.51581508515815,8.51581508515815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.9075425790754,297.9075425790754,297.9075425790754,297.9075425790754,297.9075425790754,297.9075425790754,0.0,0.0,0.0,0.0,0.0,0.0,34,34,34,34,34,34,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20803,1,0x8Fb9d900b9FD14698ee1D59c0b2F67895f43a79C,0,Nairobi,female,Food/Water,158,272,649.076399026764,688.1761557177615,726.8866180048661,742.6287104622871,771.8257907542579,788.370802919708,596.7396593673966,633.2360097323601,669.7323600973235,684.330900243309,711.0948905109489,725.6934306569343,541.5571776155717,565.8880778588807,597.5182481751824,638.8807785888077,670.5109489051094,670.5109489051094,89,93,98,101,106,109,88,90,92,94,98,98,15,15,15,16,16,16,13,13,13,13,14,14,21,23,24,25,27,31,0,2,3,3,3,4,52.336739659367396,54.94014598540146,57.15425790754258,58.2978102189781,60.730900243309,62.67737226277372,0.0,1.338199513381995,3.552311435523114,3.552311435523114,3.552311435523114,5.839416058394161,73,75,77,79,82,82,74,78,83,85,89,92,5,5,5,5,6,6,8,8,8,9,10,10,471.4355231143552,507.9318734793187,544.4282238442822,554.1605839416059,576.0583941605839,590.6569343065693,366.5450121654501,378.71046228710463,410.34063260340633,451.7031630170316,473.60097323600974,473.60097323600974,2.4330900243309004,2.4330900243309004,2.4330900243309004,2.4330900243309004,2.4330900243309004,2.4330900243309004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.84671532846716,175.01216545012164,175.01216545012164,175.01216545012164,184.74452554744525,184.74452554744525,0.0,0.0,0.0,0.0,0.0,0.0,63,64,66,68,71,71,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,21,21,21,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20853,0,0x5ae897Ff133328D9b93D271eACcbB4263E422B3E,0,Nairobi,male,Shop,158,269,572.8968369829684,820.9746958637469,820.9746958637469,820.9746958637469,822.1912408759123,822.6778588807786,546.4720194647201,789.7810218978102,789.7810218978102,789.7810218978102,789.7810218978102,789.7810218978102,572.5060827250608,818.2481751824818,818.2481751824818,818.2481751824818,818.2481751824818,820.632603406326,39,40,40,40,40,40,46,48,48,48,48,49,21,22,22,22,22,22,15,16,16,16,16,16,9,12,12,12,13,14,1,2,2,2,2,2,26.424817518248172,31.19367396593674,31.19367396593674,31.19367396593674,32.410218978102186,32.89683698296837,0.389294403892944,1.557177615571776,1.557177615571776,1.557177615571776,1.557177615571776,1.557177615571776,5,6,6,6,6,6,6,7,7,7,7,7,40,41,41,41,41,42,32,32,32,32,32,32,163.01703163017032,406.32603406326035,406.32603406326035,406.32603406326035,406.32603406326035,406.32603406326035,200.0243309002433,445.7664233576642,445.7664233576642,445.7664233576642,445.7664233576642,448.1508515815085,32.798053527980535,32.798053527980535,32.798053527980535,32.798053527980535,32.798053527980535,32.798053527980535,0.0,0.0,0.0,0.0,0.0,0.0,111.92214111922141,111.92214111922141,111.92214111922141,111.92214111922141,111.92214111922141,111.92214111922141,100.2676399026764,100.2676399026764,100.2676399026764,100.2676399026764,100.2676399026764,100.2676399026764,0.0,0.0,0.0,0.0,0.0,0.0,17,19,19,19,19,20,4,4,4,4,4,4,0,0,0,0,0,0,1,1,1,1,1,1,14,14,14,14,14,14,0,0,0,0,0,0,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20943,0,0x41a50fe4Ea3B67a5D19FaaFA298cA1618FCC999a,1,Kwale,male,Shop,157,263,152.53187347931873,156.2058394160584,185.40291970802915,185.40291970802915,198.78491484184912,199.7581508515815,115.81508515815085,117.03163017031629,117.03163017031629,117.03163017031629,129.1970802919708,129.1970802919708,130.90024330900243,130.90024330900243,130.90024330900243,130.90024330900243,130.90024330900243,144.28223844282238,53,54,54,54,56,56,60,60,60,60,60,63,10,10,10,10,10,10,12,12,12,12,12,12,15,17,20,20,21,23,1,2,2,2,2,3,36.71678832116788,39.17420924574209,68.3712895377129,68.3712895377129,69.58783454987834,70.5610705596107,3.89294403892944,3.9902676399026764,3.9902676399026764,3.9902676399026764,3.9902676399026764,5.012165450121654,1,1,1,1,1,1,0,0,0,0,0,0,9,9,9,9,9,9,7,7,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,48.175182481751825,48.175182481751825,48.175182481751825,48.175182481751825,48.175182481751825,51.824817518248175,2.4330900243309004,2.4330900243309004,2.4330900243309004,2.4330900243309004,2.4330900243309004,2.4330900243309004,0.0,0.0,0.0,0.0,0.0,0.0,6.082725060827251,6.082725060827251,6.082725060827251,6.082725060827251,6.082725060827251,6.082725060827251,25.54744525547445,25.54744525547445,25.54744525547445,25.54744525547445,25.54744525547445,35.27980535279805,0.0,0.0,0.0,0.0,0.0,0.0,28,28,28,28,28,30,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,16,16,16,16,16,17,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0
20989,0,0x067EBb8C3ea32258Ca48992745e8d4154F638600,0,Nairobi,male,Shop,157,290,109.32092457420924,111.75401459854015,111.75401459854015,111.75401459854015,112.97055961070559,112.97055961070559,91.97080291970802,91.97080291970802,91.97080291970802,91.97080291970802,91.97080291970802,91.97080291970802,107.98272506082725,107.98272506082725,107.98272506082725,107.98272506082725,107.98272506082725,107.98272506082725,30,30,30,30,30,30,30,30,30,30,30,30,6,6,6,6,6,6,8,8,8,8,8,8,6,7,7,7,8,8,1,1,1,1,1,2,17.350121654501216,19.783211678832117,19.783211678832117,19.783211678832117,20.999756690997568,20.999756690997568,1.338199513381995,1.338199513381995,1.338199513381995,1.338199513381995,1.338199513381995,1.4111922141119222,20,20,20,20,20,20,22,22,22,22,22,22,10,10,10,10,10,10,8,8,8,8,8,8,73.47931873479318,73.47931873479318,73.47931873479318,73.47931873479318,73.47931873479318,73.47931873479318,35.27980535279805,35.27980535279805,35.27980535279805,35.27980535279805,35.27980535279805,35.27980535279805,21.8978102189781,21.8978102189781,21.8978102189781,21.8978102189781,21.8978102189781,21.8978102189781,0.0,0.0,0.0,0.0,0.0,0.0,4.866180048661801,4.866180048661801,4.866180048661801,4.866180048661801,4.866180048661801,4.866180048661801,18.68832116788321,18.68832116788321,18.68832116788321,18.68832116788321,18.68832116788321,18.68832116788321,0.0,0.0,0.0,0.0,0.0,0.0,9,9,9,9,9,9,6,6,6,6,6,6,0,0,0,0,0,0,1,1,1,1,1,1,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21022,1,0x244d6BF6F0359Be86c55Bb28aF6E5bAEA436f744,0,Nairobi,female,Food/Water,156,262,3314.3559610705593,3316.8133819951336,3384.939902676399,3384.939902676399,3386.156447688564,3386.156447688564,3256.9829683698295,3256.9829683698295,3325.109489051095,3325.109489051095,3325.109489051095,3325.109489051095,3301.800486618005,3301.800486618005,3301.800486618005,3350.4622871046226,3350.4622871046226,3350.4622871046226,169,169,170,170,170,170,206,206,206,207,207,207,27,27,27,27,27,27,24,24,24,24,24,24,17,19,19,19,20,20,0,2,2,2,2,3,57.37299270072993,59.83041362530414,59.83041362530414,59.83041362530414,61.04695863746959,61.04695863746959,0.0,0.145985401459854,0.145985401459854,0.145985401459854,0.145985401459854,0.851581508515815,60,60,60,60,60,60,53,53,54,54,54,54,71,71,71,71,71,71,56,56,56,56,56,56,1155.206812652068,1155.206812652068,1223.3333333333333,1223.3333333333333,1223.3333333333333,1223.3333333333333,2006.6909975669098,2006.6909975669098,2006.6909975669098,2055.3527980535277,2055.3527980535277,2055.3527980535277,345.4987834549878,345.4987834549878,345.4987834549878,345.4987834549878,345.4987834549878,345.4987834549878,0.0,0.0,0.0,0.0,0.0,0.0,172.7493917274939,172.7493917274939,172.7493917274939,172.7493917274939,172.7493917274939,172.7493917274939,692.2141119221411,692.2141119221411,692.2141119221411,692.2141119221411,692.2141119221411,692.2141119221411,0.0,0.0,0.0,0.0,0.0,0.0,130,130,130,131,131,131,19,19,19,19,19,19,0,0,0,0,0,0,6,6,6,6,6,6,46,46,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21047,0,0x5d4594946f047FD1fc65438E0550d375ea42B806,1,Nairobi,male,Food/Water,156,298,1583.3347931873477,1805.336496350365,1907.3316301703162,1933.146715328467,1973.292700729927,2017.8182481751824,1513.2846715328467,1707.5912408759123,1764.7688564476884,1787.8832116788321,1825.596107055961,1868.1751824817518,1532.2384428223843,1778.6374695863747,1821.2408759124087,1850.4379562043796,1879.6350364963503,1933.16301703163,385,420,436,441,453,459,447,503,522,534,544,557,14,14,14,14,14,14,13,13,13,13,13,13,23,29,36,37,39,43,0,1,2,2,2,3,70.05012165450121,97.74525547445255,142.56277372262772,145.26350364963503,147.69659367396594,149.64306569343066,0.0,6.082725060827251,9.854014598540145,9.854014598540145,9.854014598540145,11.338199513381994,405,453,468,479,487,498,354,385,400,404,414,419,41,49,53,54,56,58,29,33,34,35,37,38,1445.3041362530414,1616.4963503649635,1666.3746958637469,1682.1897810218977,1707.7372262773722,1747.8832116788321,509.97566909975666,683.4549878345499,696.8369829683699,706.5693430656934,713.8686131386861,735.7664233576642,982.1167883211679,1055.0364963503648,1084.257907542579,1103.7226277372263,1125.6204379562043,1157.250608272506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.14598540145985,40.14598540145985,40.14598540145985,40.14598540145985,40.14598540145985,40.14598540145985,0.0,0.0,0.0,0.0,0.0,0.0,162,188,195,199,202,206,266,296,308,316,323,332,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21139,0,0xF32Da4ed23228Ed8fFfEa3Cc95cdCB2B5c299d01,0,Nairobi,male,Shop,155,297,36928.734793187345,37348.52189781022,37349.10583941606,37349.10583941606,37400.857664233576,37475.55352798053,36829.367396593676,37237.323600973235,37237.323600973235,37237.323600973235,37286.642335766424,37359.391727493916,36926.93430656934,37330.07299270073,37344.67153284671,37344.67153284671,37378.734793187345,37449.78102189781,336,345,345,345,348,352,355,364,365,365,367,372,39,39,39,39,39,39,23,23,23,23,23,23,21,27,28,28,30,34,0,1,2,2,2,3,99.36739659367396,111.19829683698296,111.78223844282238,111.78223844282238,114.21532846715328,116.161800486618,0.0,2.043795620437956,2.627737226277372,2.627737226277372,2.627737226277372,2.6520681265206814,115,119,119,119,120,121,97,101,101,101,102,105,237,242,243,243,244,248,234,239,239,239,241,242,7805.206812652068,8059.829683698296,8059.829683698296,8059.829683698296,8076.861313868613,8128.442822384428,6342.919708029197,6577.104622871046,6577.104622871046,6577.104622871046,6577.104622871046,6577.104622871046,17995.2798053528,18147.104622871044,18147.104622871044,18147.104622871044,18181.167883211678,18232.749391727495,0.0,0.0,0.0,0.0,0.0,0.0,353.4063260340632,354.6228710462287,354.6228710462287,354.6228710462287,354.6228710462287,354.6228710462287,12234.111922141119,12250.024330900244,12264.62287104623,12264.62287104623,12264.62287104623,12284.087591240876,0.0,0.0,0.0,0.0,0.0,0.0,47,51,51,51,51,51,148,150,150,150,152,156,0,0,0,0,0,0,15,16,16,16,16,16,144,146,147,147,147,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21153,0,0xf5905b5647b38b393Ba7Ec5c8Da5C6d20a2F716b,0,Nairobi,male,Food/Water,155,261,6314.523114355231,6491.700729927008,6539.3892944038935,6592.74695863747,6604.766423357664,6604.766423357664,6256.788321167883,6429.48905109489,6477.177615571776,6528.272506082725,6539.075425790754,6539.075425790754,6311.459854014598,6316.909975669099,6353.406326034063,6353.406326034063,6353.406326034063,6353.406326034063,220,225,232,236,240,240,122,124,127,127,127,127,108,110,112,113,115,115,34,34,35,35,35,35,17,20,20,21,22,22,0,2,2,2,2,3,57.73479318734793,62.21167883211679,62.21167883211679,64.47445255474453,65.69099756690997,65.69099756690997,0.0,1.0462287104622872,1.0462287104622872,1.0462287104622872,1.0462287104622872,6.0583941605839415,16,16,16,16,16,16,44,44,45,45,46,46,90,92,95,95,95,95,154,158,164,165,168,168,823.5036496350365,823.5036496350365,824.7201946472019,824.7201946472019,826.3990267639903,826.3990267639903,1323.6009732360096,1323.6009732360096,1335.7664233576643,1335.7664233576643,1335.7664233576643,1335.7664233576643,444.0875912408759,444.0875912408759,444.0875912408759,444.0875912408759,444.0875912408759,444.0875912408759,0.0,0.0,0.0,0.0,0.0,0.0,1299.2700729927008,1299.2700729927008,1299.2700729927008,1299.2700729927008,1299.2700729927008,1299.2700729927008,392.7493917274939,392.7493917274939,392.7493917274939,392.7493917274939,392.7493917274939,392.7493917274939,0.0,0.0,0.0,0.0,0.0,0.0,29,29,30,30,30,30,9,9,9,9,9,9,0,0,0,0,0,0,5,5,5,5,5,5,13,13,13,13,13,13,0,0,0,0,0,0,54,56,58,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21308,1,0x6df9F7f1Fb8AE20956532071CAD7091A2c1ca25A,0,Nairobi,female,Food/Water,154,228,1888.6968369829683,2000.6189781021897,2000.6189781021897,2000.6189781021897,2001.8355231143553,2001.8355231143553,1827.7372262773722,1937.2262773722628,1937.2262773722628,1937.2262773722628,1937.2262773722628,1937.2262773722628,1888.1751824817518,2000.0973236009731,2000.0973236009731,2000.0973236009731,2001.3138686131385,2001.3138686131385,38,39,39,39,39,39,66,67,67,67,68,68,35,36,36,36,36,36,28,29,29,29,30,30,14,15,15,15,16,16,1,1,1,1,1,1,60.959610705596106,63.39270072992701,63.39270072992701,63.39270072992701,64.60924574209245,64.60924574209245,0.510948905109489,0.510948905109489,0.510948905109489,0.510948905109489,0.510948905109489,0.510948905109489,18,18,18,18,18,18,12,12,12,12,12,12,39,40,40,40,41,41,23,24,24,24,24,24,628.4671532846716,628.4671532846716,628.4671532846716,628.4671532846716,628.4671532846716,628.4671532846716,767.4939172749391,767.4939172749391,767.4939172749391,767.4939172749391,767.4939172749391,767.4939172749391,99.7566909975669,99.7566909975669,99.7566909975669,99.7566909975669,99.7566909975669,99.7566909975669,3.2603406326034063,3.2603406326034063,3.2603406326034063,3.2603406326034063,3.2603406326034063,3.2603406326034063,267.639902676399,379.5620437956204,379.5620437956204,379.5620437956204,379.5620437956204,379.5620437956204,404.25790754257906,404.25790754257906,404.25790754257906,404.25790754257906,405.4744525547445,405.4744525547445,0.0,0.0,0.0,0.0,0.0,0.0,25,25,25,25,25,25,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,2,2,18,18,18,18,19,19,0,0,0,0,0,0,1,1,1,1,1,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
21309,1,0xC9374028eB36b39eB68AEAa9a198893e5F31c07B,0,Nairobi,female,Shop,154,228,2270.229683698297,2467.3099756691,2828.137226277372,2830.813625304136,2832.030170316302,2832.030170316302,2215.815085158151,2410.4622871046226,2771.2895377128953,2771.2895377128953,2771.2895377128953,2771.2895377128953,2267.810218978102,2467.299270072993,2467.299270072993,2828.126520681265,2832.0194647201947,2832.0194647201947,66,67,78,78,78,78,70,71,71,82,84,84,34,35,45,45,45,45,58,58,58,67,68,68,14,15,15,16,17,17,0,0,0,0,0,0,54.41459854014599,56.84768856447688,56.84768856447688,59.52408759124088,60.740632603406326,60.740632603406326,0.0,0.0,0.0,0.0,0.0,0.0,29,29,29,33,33,33,35,35,39,39,39,39,39,40,40,47,49,49,31,32,39,39,39,39,1158.6374695863747,1158.6374695863747,1230.4136253041363,1230.4136253041363,1230.4136253041363,1230.4136253041363,1042.0924574209246,1042.0924574209246,1042.0924574209246,1131.265206812652,1131.265206812652,1131.265206812652,133.09002433090023,133.09002433090023,133.09002433090023,168.75912408759123,168.75912408759123,168.75912408759123,193.16301703163018,193.16301703163018,193.16301703163018,210.99756690997566,210.99756690997566,210.99756690997566,267.639902676399,467.1289537712895,467.1289537712895,649.610705596107,649.610705596107,649.610705596107,222.14111922141117,222.14111922141117,222.14111922141117,239.9756690997567,241.19221411192214,241.19221411192214,0.0,0.0,0.0,0.0,0.0,0.0,27,27,27,32,32,32,5,5,5,7,7,7,4,4,4,5,5,5,1,2,2,3,3,3,13,13,13,14,15,15,0,0,0,0,0,0,2,2,2,3,3,3,7,7,7,7,8,8,2,2,2,2,2,2,0,0,0,0,0,0
21314,0,0xb3d4B6E85092f45e37F42e00d0B6CbFa9A5c0997,0,Nairobi,male,Shop,154,227,909.1384428223843,911.5958637469586,911.5958637469586,911.5958637469586,912.812408759124,912.812408759124,845.352798053528,845.352798053528,845.352798053528,845.352798053528,845.352798053528,845.352798053528,881.7761557177615,881.7761557177615,901.2408759124087,902.8710462287104,904.0875912408759,904.0875912408759,98,98,98,98,98,98,105,105,108,109,110,110,39,39,39,39,39,39,34,34,35,36,37,37,13,15,15,15,16,16,1,3,3,3,3,3,63.78564476885645,66.24306569343065,66.24306569343065,66.24306569343065,67.4596107055961,67.4596107055961,8.51581508515815,8.710462287104622,8.710462287104622,8.710462287104622,8.710462287104622,8.710462287104622,38,38,38,38,39,39,32,32,32,32,32,32,67,67,70,71,71,71,66,66,66,66,66,66,251.6301703163017,251.6301703163017,251.6301703163017,251.6301703163017,251.6301703163017,251.6301703163017,449.4403892944039,449.4403892944039,468.9051094890511,468.9051094890511,468.9051094890511,468.9051094890511,113.86861313868613,113.86861313868613,113.86861313868613,113.86861313868613,113.86861313868613,113.86861313868613,17.0316301703163,17.0316301703163,17.0316301703163,17.0316301703163,17.0316301703163,17.0316301703163,0.0,0.0,0.0,1.6301703163017032,1.6301703163017032,1.6301703163017032,252.28710462287103,252.28710462287103,252.28710462287103,252.28710462287103,253.50364963503648,253.50364963503648,0.0,0.0,0.0,0.0,0.0,0.0,43,43,46,46,46,46,16,16,16,16,16,16,6,6,6,6,6,6,0,0,0,1,1,1,29,29,29,29,30,30,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21326,1,0x5834D4175aa49EF814Da6e07f4871CE2b03D2f8d,0,Nairobi,female,Food/Water,154,228,1863.63600973236,1975.5581508515816,1975.5581508515816,1975.5581508515816,1976.774695863747,1976.774695863747,1800.9732360097323,1910.4622871046229,1910.4622871046229,1910.4622871046229,1910.4622871046229,1910.4622871046229,1863.1143552311435,1975.0364963503648,1975.0364963503648,1975.0364963503648,1976.2530413625304,1976.2530413625304,37,38,38,38,38,38,67,68,68,68,69,69,35,36,36,36,36,36,28,29,29,29,30,30,14,15,15,15,16,16,1,1,1,1,1,1,62.66277372262773,65.09586374695864,65.09586374695864,65.09586374695864,66.31240875912408,66.31240875912408,0.510948905109489,0.510948905109489,0.510948905109489,0.510948905109489,0.510948905109489,0.510948905109489,19,19,19,19,20,20,10,10,10,10,10,10,39,40,40,40,40,40,25,26,26,26,26,26,467.8832116788321,467.8832116788321,467.8832116788321,467.8832116788321,467.8832116788321,467.8832116788321,768.4184914841849,768.4184914841849,768.4184914841849,768.4184914841849,769.6350364963504,769.6350364963504,99.7566909975669,99.7566909975669,99.7566909975669,99.7566909975669,99.7566909975669,99.7566909975669,0.948905109489051,0.948905109489051,0.948905109489051,0.948905109489051,0.948905109489051,0.948905109489051,267.639902676399,379.5620437956204,379.5620437956204,379.5620437956204,379.5620437956204,379.5620437956204,380.41362530413625,380.41362530413625,380.41362530413625,380.41362530413625,380.41362530413625,380.41362530413625,0.0,0.0,0.0,0.0,0.0,0.0,25,25,25,25,26,26,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,2,2,19,19,19,19,19,19,0,0,0,0,0,0,1,1,1,1,1,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
